ZIRCONIA  DffCt   3.00000000000000E-001
ZIRCONIA  DfmCn*  1.00000000000000E+002
ZIRCONIA  DfmCn1  1.00000000000000E-014
ZIRCONIA  DfmGsz  1.00000000000000E+03
ZIRCONIA  Eltrn   2.00000000000000E-008
ZIRCONIA  IMC     3.20000000000000E+001
ZIRCONIA  LatErg  6.00000000000000E-002
ZIRCONIA  LatSrs  6.00000000000000E-003
ZIRCONIA  n-plc   3.00000000000000E+000
ZIRCONIA  ObsErg  5.00000000000000E-001
ZIRCONIA  ObsSrs  1.30000000000000E-003
ZIRCONIA  Omega   3.35000000000000E-029
ZIRCONIA  Phnon   6.00000000000000E-010
ZIRCONIA  PhsCh   2.32000000000000E+003
ZIRCONIA  PhsCh   2.95000000000000E+003
ZIRCONIA  PhsCh   2.84300000000000E+003
ZIRCONIA  plcErg  2.34000000000000E+002
ZIRCONIA  ShrMod  7.50000000000000E+001
ZIRCONIA  Srsplc  1.25000000000000E+003
ZIRCONIA  T-dep   5.90000000000000E-001
ZIRCONIA  T-melt  2.84300000000000E+003
ZIRCONIA  VolD0   2.34000000000000E-006
ZIRCONIA  VolErg  1.90000000000000E+002
ZR-ALPHA  BdyD0   8.2000000000E-14
ZR-ALPHA  BdyErg  1.2400000000E+02
ZR-ALPHA  Burgr   2.6753856013E-10
ZR-ALPHA  CorD0   1.0000000000E-23
ZR-ALPHA  CorErg  1.2400000000E+02
ZR-ALPHA  Densty  6.4900000000E+03
ZR-ALPHA  DfmCn*  1.0000000000E+02
ZR-ALPHA  DfmCn1  1.0000000000E-14
ZR-ALPHA  DfmCnN  1.0000000000E+01
ZR-ALPHA  DfmGsz  5.0000000000E+01
ZR-ALPHA  DfmStN  4.0000000000E+01
ZR-ALPHA  DfmSy+  1.0000000000E-02
ZR-ALPHA  DfmSy-  1.0000000000E-06
ZR-ALPHA  DfmT+   1.0000000000E+00
ZR-ALPHA  DfmT-   0.0000000000E+00
ZR-ALPHA  EnrgSr  1.1000000000E+00
ZR-ALPHA  HipCn*  2.0000000000E+00
ZR-ALPHA  HipCn1  9.0000000000E+02
ZR-ALPHA  HipCnN  7.0000000000E+00
ZR-ALPHA  HipDn+  1.0000000000E+00
ZR-ALPHA  HipDn-  6.0000000000E-01
ZR-ALPHA  HipGsz  5.0000000000E-05
ZR-ALPHA  HipPfx  1.0000000000E+02
ZR-ALPHA  HipPlt  1.0000000000E+00
ZR-ALPHA  HipPP0  1.0000000000E-01
ZR-ALPHA  HipPrd  1.0000000000E-04
ZR-ALPHA  HipRD0  6.2000000000E-01
ZR-ALPHA  HipStN  4.0000000000E+01
ZR-ALPHA  HipSy+  1.0000000000E+01
ZR-ALPHA  HipSy-  1.0000000000E-03
ZR-ALPHA  HipT+   1.0000000000E+00
ZR-ALPHA  HipT-   3.0000000000E-01
ZR-ALPHA  HipTfx  9.7300000000E+02
ZR-ALPHA  IMC     1.2000000000E+01
ZR-ALPHA  LatErg  6.0000000000E-02
ZR-ALPHA  LatSrs  6.0000000000E-03
ZR-ALPHA  n-plc   6.6000000000E+00
ZR-ALPHA  ObsErg  5.0000000000E-01
ZR-ALPHA  ObsSrs  1.3000000000E-03
ZR-ALPHA  Omega   2.3300000000E-29
ZR-ALPHA  plcErg  2.7100000000E+02
ZR-ALPHA  ShrMod  3.6827156998E+01
ZR-ALPHA  Srsplc  8.0000000000E+01
ZR-ALPHA  SurD0   1.0000000000E-10
ZR-ALPHA  SurErg  1.9000000000E+02
ZR-ALPHA  T-dep   8.2488447320E-01
ZR-ALPHA  T-melt  1.8790000000E+03
ZR-ALPHA  VolD0   5.6000000000E-08
ZR-ALPHA  VolErg  1.9000000000E+02
ZR-ALPHA  YldSrs  2.0500000000E+02
ZR-ALPHA  YldTdp  8.0000000000E-01
ZR-ALPHA  YngMod  9.6900000000E+01
ZR-BETA   BdyD0   6.0000000000E-16
ZR-BETA   BdyErg  1.8000000000E+02
ZR-BETA   Burgr   2.6830110532E-10
ZR-BETA   CorD0   1.0000000000E-23
ZR-BETA   CorErg  1.8000000000E+02
ZR-BETA   Densty  6.4500000000E+03
ZR-BETA   DfmCn*  1.0000000000E+02
ZR-BETA   DfmCn1  1.0000000000E-14
ZR-BETA   DfmCnN  1.0000000000E+01
ZR-BETA   DfmGsz  2.0000000000E+01
ZR-BETA   DfmStN  4.0000000000E+01
ZR-BETA   DfmSy+  1.0000000000E-02
ZR-BETA   DfmSy-  1.0000000000E-06
ZR-BETA   DfmT+   1.0000000000E+00
ZR-BETA   DfmT-   0.0000000000E+00
ZR-BETA   EnrgSr  1.1000000000E+00
ZR-BETA   HipCn*  2.0000000000E+00
ZR-BETA   HipCn1  9.0000000000E+02
ZR-BETA   HipCnN  5.0000000000E+00
ZR-BETA   HipDn+  1.0000000000E+00
ZR-BETA   HipDn-  6.0000000000E-01
ZR-BETA   HipGsz  2.0000000000E-05
ZR-BETA   HipPfx  5.0000000000E+01
ZR-BETA   HipPlt  1.0000000000E+00
ZR-BETA   HipPP0  1.0000000000E-01
ZR-BETA   HipPrd  1.0000000000E-05
ZR-BETA   HipRD0  6.4000000000E-01
ZR-BETA   HipStN  4.0000000000E+01
ZR-BETA   HipSy+  1.0000000000E+01
ZR-BETA   HipSy-  1.0000000000E-03
ZR-BETA   HipT+   1.0000000000E+00
ZR-BETA   HipT-   3.0000000000E-01
ZR-BETA   HipTfx  1.4207100000E+03
ZR-BETA   IMC     1.1000000000E+01
ZR-BETA   LatErg  6.0000000000E-02
ZR-BETA   LatSrs  6.0000000000E-03
ZR-BETA   n-plc   4.3000000000E+00
ZR-BETA   ObsErg  5.0000000000E-01
ZR-BETA   ObsSrs  1.3000000000E-03
ZR-BETA   Omega   2.3500000000E-29
ZR-BETA   plcErg  1.8400000000E+02
ZR-BETA   ShrMod  2.4040732394E+01
ZR-BETA   Srsplc  2.0000000000E+02
ZR-BETA   SurD0   1.0000000000E-08
ZR-BETA   SurErg  1.8400000000E+02
ZR-BETA   T-dep   5.7020725389E-01
ZR-BETA   T-melt  2.1300000000E+03
ZR-BETA   VolD0   1.0000000000E-06
ZR-BETA   VolErg  1.8000000000E+02
ZR-BETA   YldSrs  3.4000000000E+02
ZR-BETA   YldTdp  9.0000000000E-01
ZR-BETA   YngMod  6.7000000000E+01
ALUMINIUM plcLH   0.48500000000000E+0000
ALUMINIUM plcLow  0.58000000000000E+0000
AL-FINE   IMC     1.10000000000000E+0001
AL-FINE   T-melt  9.33000000000000E+0002
AL-FINE   T-dep   4.60000000000000E-0001
AL-FINE   ShrMod  2.54000000000000E+0001
AL-FINE   LatSrs  6.30000000000000E-0003
AL-FINE   ObsSrs  7.20000000000000E-0003
AL-FINE   LatErg  5.00000000000000E-0002
AL-FINE   ObsErg  5.00000000000000E-0001
AL-FINE   VolD0   1.70000000000000E-0004
AL-FINE   VolErg  1.42000000000000E+0002
AL-FINE   BdyD0   5.00000000000000E-0014
AL-FINE   BdyErg  8.40000000000000E+0001
AL-FINE   CorD0   7.00000000000000E-0025
AL-FINE   CorErg  8.20000000000000E+0001
AL-FINE   n-plc   4.40000000000000E+0000
AL-FINE   Srsplc  9.14400000000000E+0001
AL-FINE   plcErg  1.42000000000000E+0002
AL-FINE   Burgr   2.86000000000000E-0010
AL-FINE   Omega   1.66000000000000E-0029
AL-FINE   Phnon   6.00000000000000E-0010
AL-FINE   Eltrn   2.00000000000000E-0008
AL-FINE   BrkDn   1.00000000000000E-0003
AL-FINE   DffCt   3.00000000000000E-0001
AL-FINE   PhsCh   9.33000000000000E+0002
NI-FINE   IMC     1.10000000000000E+0001
NI-FINE   T-melt  1.72600000000000E+0003
NI-FINE   T-dep   5.75933263820000E-0001
NI-FINE   ShrMod  7.84757589800000E+0001
NI-FINE   LatSrs  6.00000000000000E-0003
NI-FINE   ObsSrs  1.30000000000000E-0003
NI-FINE   LatErg  6.00000000000000E-0002
NI-FINE   ObsErg  5.00000000000000E-0001
NI-FINE   VolD0   6.00000000000000E-0005
NI-FINE   VolErg  2.71000000000000E+0002
NI-FINE   BdyD0   3.50000000000000E-0015
NI-FINE   BdyErg  1.15000000000000E+0002
NI-FINE   CorD0   1.00000000000000E-0023
NI-FINE   CorErg  1.15000000000000E+0002
NI-FINE   n-plc   4.60000000000000E+0000
NI-FINE   Srsplc  5.50000000000000E+0001
NI-FINE   plcErg  2.84000000000000E+0002
NI-FINE   Burgr   2.07739885310000E-0010
NI-FINE   Omega   1.09000000000000E-0029
NI-FINE   Phnon   6.00000000000000E-0010
NI-FINE   Eltrn   2.00000000000000E-0008
NI-FINE   BrkDn   1.00000000000000E-0003
NI-FINE   DffCt   3.00000000000000E-0001
NI-FINE   PhsCh   1.72600000000000E+0003
NI-FINE   DfmGsz  1.00000000000000E-0003
NI-FINE   DfmSy-  1.00000000000000E-0004
NI-FINE   DfmT+   4.00000000000000E-0001
NI-FINE   DfmCn1  3.16220000000000E+0001
NI-FINE   DfmCn*  3.16230000000000E+0000
AL-FINE   DfmStN  2.50000000000000E+0001
AL-FINE   DfmGsz  1.00000000000000E-0003
AL-FINE   DfmCn1  1.00000000000000E-0014
AL-FINE   DfmCn*  1.00000000000000E+0002
ALUMINIUM IMC     1.10000000000000E+0001
ALUMINIUM T-melt  9.33000000000000E+0002
ALUMINIUM T-dep   4.60000000000000E-0001
ALUMINIUM ShrMod  2.54000000000000E+0001
ALUMINIUM LatSrs  6.30000000000000E-0003
ALUMINIUM ObsSrs  7.20000000000000E-0003
ALUMINIUM LatErg  5.00000000000000E-0002
ALUMINIUM ObsErg  5.00000000000000E-0001
ALUMINIUM VolD0   1.70000000000000E-0004
ALUMINIUM VolErg  1.42000000000000E+0002
ALUMINIUM BdyD0   5.00000000000000E-0014
ALUMINIUM BdyErg  8.40000000000000E+0001
ALUMINIUM CorD0   7.00000000000000E-0025
ALUMINIUM CorErg  8.40000000000000E+0001
ALUMINIUM n-plc   4.40000000000000E+0000
ALUMINIUM Srsplc  9.14400000000000E+0001
ALUMINIUM plcErg  1.42000000000000E+0002
ALUMINIUM Burgr   2.86000000000000E-0010
ALUMINIUM Omega   1.66000000000000E-0029
ALUMINIUM Phnon   6.00000000000000E-0010
ALUMINIUM Eltrn   2.00000000000000E-0008
ALUMINIUM BrkDn   1.00000000000000E-0003
ALUMINIUM DffCt   3.00000000000000E-0001
ALUMINIUM PhsCh   9.33000000000000E+0002
ALUMINIUM DfmStN  2.60000000000000E+0001
ALUMINIUM DfmGsz  3.00000000000000E+0001
ALUMINIUM DfmSy-  1.00000000000000E-0005
ALUMINIUM DfmSy+  1.00000000000000E-0001
ALUMINIUM DfmCn1  1.00000000000000E-0014
ALUMINIUM DfmCn*  1.00000000000000E+0002
ALUMINIUM DfmCnN  1.20000000000000E+0001
